gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000056032	35.25086282192105	1.5002850912791323	0.35859997217459616	1.5321953111260023e-7	5.4448374822678295e-06
ENSMUSG00000113102	75.93505592258444	-1.052736681538369	0.2497881349643675	1.698192139368132e-7	5.956353792725302e-6
ENSMUSG00000133479	31.530092631135624	-1.620102495751584	0.3969666446752266	1.771422833147399e-7	6.174149234835413e-6
ENSMUSG00000131201	72.44564780654406	1.1222894808195745	0.2707661714371365	2.1655577610095e-7	7.339958158754361e-6
ENSMUSG00000139960	20.895253494325466	1.7142104042208983	0.4432919952647176	2.7867254729802486e-7	9.150454493801102e-6
ENSMUSG00000025991	44.80930983890455	-1.3097288198245083	0.3234962738564896	2.949582988689902e-7	9.58468468250618e-6
ENSMUSG00000030406	54.403676987615775	1.1495313998869532	0.2844214556930032	3.2124133880688773e-7	1.0297834371308037e-5
ENSMUSG00000051985	92.87363516600873	1.1016609534909052	0.2770936908102621	4.2406811884158887e-7	1.3033308358024706e-5
ENSMUSG00000130407	44.695818349660804	-1.3798678583383117	0.3521728472488593	4.4723297082184736e-7	1.366749019459241e-5
ENSMUSG00000098488	86.23283879597187	-1.0567370452944245	0.2665067204281229	4.5643357054950415e-7	1.3889723556750123e-5
ENSMUSG00000099696	197.11965456300106	1.4145395827359506	0.3694221743220992	5.81154118005194e-7	1.7247824002225576e-5
ENSMUSG00000050141	63.8787907046779	1.1396091716743169	0.2940299250243661	6.028366227597418e-7	1.7814709967570762e-5
ENSMUSG00000098221	36.854215499046354	1.366293789338117	0.3564004918439763	6.035530730473849e-7	1.7814709967570762e-5
ENSMUSG00000087373	44.00123344554226	1.206741110407606	0.31289410347803126	6.2270476509788335e-07	1.8280107547153354e-5
ENSMUSG00000097286	64.47642297890695	1.219185552533389	0.3175044312590755	6.566350254685904e-7	1.9146094953136793e-5
ENSMUSG00000034768	60.55818564827223	1.088364890790814	0.2827580177216625	6.885925788825566e-7	1.9943339489727236e-5
ENSMUSG00000108976	25.115169254297	-1.7442563891046623	0.5039671513476751	8.016013590135518e-7	2.2818707460931225e-5
ENSMUSG00000085743	95.43152662277215	1.0007471460061053	0.2613157455917985	8.065288797941523e-7	2.2928767074779548e-5
ENSMUSG00000109232	15.846221416840955	1.9999163630777514	0.6513428533925371	8.705337384638026e-7	2.4450307100164717e-5
ENSMUSG00000085331	45.613661539467685	-1.1663886554947687	0.30976915807134	8.822501656844115e-7	2.4659633997124702e-5
ENSMUSG00000039714	46.83228133573627	1.146102405185774	0.305290513539981	9.304927977479751e-7	2.587416652270624e-5
ENSMUSG00000133070	24.27608538498437	1.7121842126226101	0.4978231602882554	9.334672831235427e-7	2.58902363532314e-5
ENSMUSG00000027514	17.605030058817544	1.9725284217883674	0.6499719253130753	1.0246793933982529e-6	2.7962436688963508e-5
ENSMUSG00000020914	28.139994196456687	-1.5641702887221534	0.4507696536938422	1.2860708090185485e-6	3.3886397438603363e-5
ENSMUSG00000110027	65.32238857747318	-1.0509305855481745	0.2867684293262347	1.3834960536878e-6	3.592766314420506e-5
ENSMUSG00000097098	29.014736902460125	1.422051295862138	0.40188495205681735	1.4147144654394365e-6	3.664973227739363e-5
ENSMUSG00000097613	118.09500627111487	1.0541604001541665	0.28941442415235885	1.490884813849831e-6	3.8393393668700174e-5
ENSMUSG00000029716	62.860773092066886	1.1329602014441493	0.31487117133106285	1.6095329706831706e-6	4.110961437824973e-5
ENSMUSG00000091423	52.36025598123948	1.0394800672518956	0.2875167184995001	1.6643436669899078e-6	4.2206348907258156e-5
ENSMUSG00000112662	10.044216372367677	2.2333514448879863	1.089021627993216	1.6710069238896999e-6	4.2287272185632794e-5
ENSMUSG00000025473	58.811035522971046	-1.0280322074369705	0.2846825431313889	1.711572122865337e-6	4.310049800306349e-5
ENSMUSG00000120068	47.57385158774492	1.094213765718822	0.3054753146320767	1.761838013323945e-6	4.4032180303817396e-5
ENSMUSG00000086916	30.815372986495273	-1.474767895852659	0.43208855103988414	1.8268471139639639e-6	4.5316714976240414e-5
ENSMUSG00000115756	37.73223992851692	-1.3039348016488577	0.3721530351794974	1.8490562767900806e-6	4.576255431423423e-5
ENSMUSG00000086166	31.285038358610862	1.2786151593502502	0.3680492091100513	2.0847323623399203e-06	5.083829279990555e-5
ENSMUSG00000130713	15.462772595373364	1.7582426680712633	0.5895538919290932	2.2889446791130423e-6	5.531872341936957e-5
ENSMUSG00000017868	54.780483657991624	-1.0130014231975148	0.28985895472175993	2.5952623694261047e-6	6.195937983847561e-5
ENSMUSG00000056155	25.2933972447499	1.3971446496065547	0.4199585296042559	2.6763821232708997e-6	6.349463419542045e-5
ENSMUSG00000078921	46.3072554410657	1.2891559014910696	0.3812045720212525	2.709388611018713e-6	6.411725118255237e-5
ENSMUSG00000120401	40.91052788541196	-1.219923283449295	0.3610866361518536	2.978760126386033e-6	7.018439617306067e-5
ENSMUSG00000074151	56.95021535526803	1.0202140676019995	0.2967549706720311	3.1062788916854017e-6	7.263448239583852e-5
ENSMUSG00000073686	30.13207368545465	1.4383453193623874	0.4476135859019902	3.3214243287460304e-6	7.68337195362813e-5
ENSMUSG00000124731	28.817691205231647	1.299325221961487	0.39541412421882927	3.5136950226082733e-6	8.033533826293582e-5
ENSMUSG00000099784	27.50505412395072	1.3041679511402064	0.3974615528374518	3.534886641355555e-6	8.056409364254021e-5
ENSMUSG00000124428	38.43249111200066	1.1856478415605947	0.3610000465865391	4.112037546041257e-6	9.112275202027424e-5
ENSMUSG00000111696	23.386699436929486	-1.4683518682250176	0.4762233281711777	4.2572818892971745e-6	9.37643552499029e-5
ENSMUSG00000033688	30.517175869492675	1.3491918502137705	0.42571624790480667	4.434255402426731e-6	9.677426487356762e-5
ENSMUSG00000020808	28.063249714561977	1.3853523778538461	0.4464536071049939	4.888660962585327e-6	1.0489017751501348e-4
ENSMUSG00000015467	55.920877317301354	-1.0494347907790362	0.32117262195182683	5.148636881992925e-6	1.0948961463812907e-4
ENSMUSG00000044338	23.23202925779848	-1.3997078042886728	0.47688082125940295	7.053234347929558e-6	1.444475652335223e-4
ENSMUSG00000051617	13.8673305714866	1.7632731344245585	0.7824843810261795	7.1257449738458875e-6	1.4579436165238093e-4
ENSMUSG00000097493	35.88366474123518	1.1690259661905458	0.3779937184873184	7.291401288094848e-6	1.4862077002884648e-4
ENSMUSG00000029135	578.1723551360107	-1.210531639506241	0.3956763827875451	7.492810338610868e-6	1.520090705878182e-4
ENSMUSG00000026774	23.87029146815854	1.3362096456520844	0.4563153138619473	8.265571181692514e-6	1.6520437645850924e-4
ENSMUSG00000029082	17.74932124428515	1.4884686717182258	0.5504303966920595	9.015891028536575e-6	1.7741105788940005e-4
ENSMUSG00000056987	22.703540571495136	-1.4090371894246914	0.5036314119666736	9.310968121541668e-6	1.823869240562369e-4
ENSMUSG00000142517	25.62981406583774	-1.2745537009765178	0.44152745302820706	1.0371490750225928e-5	1.990110383209426e-4
ENSMUSG00000109603	13.624756246799233	1.5691846816574524	0.6378564245761089	1.0615933789090637e-5	2.0262178926421583e-4
ENSMUSG00000042828	32.246240260155545	1.1630586054894756	0.3939569217957656	1.0775978822601435e-5	2.0549496773268015e-4
ENSMUSG00000028860	30.787448701999875	-1.2299440562635255	0.4250620915343845	1.112413930471215e-5	2.1157407906479818e-4
ENSMUSG00000040809	56.57849780579342	1.667460306548615	0.8564768737227378	1.3085949281457075e-5	2.441580485105022e-4
ENSMUSG00000134630	44.30653373694013	1.0896483766375498	0.38072381286350854	1.5535000361907325e-5	2.81348883335599e-4
ENSMUSG00000133926	13.18263226500923	1.538060054926025	0.6845260293892697	1.5891106555269966e-5	2.868364646893591e-4
ENSMUSG00000049676	27.0725150609544	-1.1949394878603063	0.43719307501727656	1.75948863036185e-5	3.108381958102873e-4
ENSMUSG00000028341	1281.9392485804713	-1.54258186818768	0.7426961134898145	1.888695429617911e-5	3.304222951605229e-4
ENSMUSG00000097903	27.30126338653034	1.1295805466904392	0.42469802079347796	2.3999947580123347e-5	4.0511161516886327e-4
ENSMUSG00000096753	27.22412735645463	1.1730721947839668	0.4533883877337105	2.584835750248983e-5	4.318327335281363e-4
ENSMUSG00000110982	29.63410953260324	-1.0915998475681747	0.4103332221806082	2.592531450913492e-5	4.325423515709413e-4
ENSMUSG00000108604	30.44923720809884	1.133920239160061	0.44212991423340087	2.9716730238586117e-5	4.886298885349251e-4
ENSMUSG00000052392	31.23316331542799	1.0521708075327443	0.40352675306230906	3.2062223124956187e-5	5.196822151821481e-4
ENSMUSG00000136293	55.079253011797846	-1.054916287042157	0.4086912072890235	3.398387996859506e-5	5.438931189640481e-4
ENSMUSG00000002831	484.4105106090491	1.2910413780302559	0.5686002235659972	3.5135305906080274e-5	5.595462249615285e-4
ENSMUSG00000142285	14.08304963205939	1.3236837305961864	0.6231040959176466	3.9362952518281914e-5	6.118532029568338e-4
ENSMUSG00000116125	27.952851928237582	1.0899709419090142	0.45227302570774325	4.661232651862704e-5	7.087304199588007e-4
ENSMUSG00000141894	29.028664587437113	1.1427941000607296	0.4877622574747798	4.698708370180916e-5	7.134244065082843e-4
