gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000045658	861.9469107592076	0.4338409690184657	0.0930059414754467	3.606033220389401e-8	1.9418488891796925e-5
ENSMUSG00000085873	381.89560820908656	0.5673299454351595	0.12300275338010433	3.50235613427902e-8	1.9418488891796925e-5
ENSMUSG00000032036	3887.0121324640277	-0.33892400735919875	0.07243469651135832	4.021666316905523e-8	2.1000410294823018e-5
ENSMUSG00000027858	8041.252873838677	-0.45573655998645934	0.09851649476365952	4.300690601859383e-8	2.179691189742379e-5
ENSMUSG00000025533	676.916813089316	0.47994451082923195	0.10623159305508412	6.832272701116942e-8	3.363820662447062e-5
ENSMUSG00000034164	360.09353651747426	-0.5264287041440667	0.11862296992373447	8.649207297587623e-8	4.1400872264452755e-5
ENSMUSG00000027375	10794.406020909837	-0.44807988258112613	0.10110163226844816	1.0232467457372934e-7	4.7640192688064714e-5
ENSMUSG00000045136	2593.518480284486	-0.3682389885188475	0.08274660463971345	1.0505613522205543e-7	4.7640192688064714e-5
ENSMUSG00000004110	8651.499695119934	-0.38047998333928545	0.08657599479614711	1.3079724294303474e-7	5.689634811951069e-5
ENSMUSG00000020241	416.8406790325146	-0.642882665426904	0.1555267606330406	1.3307831129480578e-7	5.689634811951069e-5
ENSMUSG00000035237	1806.640420948914	-0.34942636248671327	0.07919050753931868	1.353731588265981e-7	5.689634811951069e-5
ENSMUSG00000052688	55.49461981746251	-1.114916183829256	0.3223315871221113	1.538856639642205e-7	6.313708955789161e-5
ENSMUSG00000110125	121.71515162190548	1.1364635937174932	0.33562671148637074	1.988753252574124e-7	7.969813034501699e-5
ENSMUSG00000034765	3614.438230985514	-0.4040678328658902	0.09544504245622139	2.529272975435961e-7	9.905552707434655e-5
ENSMUSG00000053411	3453.3793199084366	0.3595579690227496	0.08486318052487436	2.8434301375753374e-7	1.0888441806821825e-4
ENSMUSG00000011884	1396.825861648267	-0.40852011087844803	0.09742058412130827	2.9718490208379306e-7	1.1132804853712875e-4
ENSMUSG00000027852	1630.2774549431388	-0.3514680306623492	0.08373277624866682	3.517220367446168e-7	1.289547688762391e-4
ENSMUSG00000022656	1170.2352646423979	-0.37863070855463876	0.09106520998772201	3.717717464433495e-7	1.307740966696374e-4
ENSMUSG00000025492	290.7753249421969	0.6529614322574966	0.17173400708770833	3.7186227581315183e-7	1.307740966696374e-4
ENSMUSG00000063564	753.0213530387358	-0.4567085001593059	0.1116437086818063	4.117280426839903e-7	1.4189795263061042e-4
ENSMUSG00000036402	2323.4238069393546	-0.3555236718050232	0.08633459782172923	4.846311427209621e-7	1.6374831081112978e-4
ENSMUSG00000018459	1027.8518111355231	-0.45726192370020186	0.11486809550974432	6.244632600269996e-7	2.0303303578840108e-4
ENSMUSG00000027669	948.6904346146318	-0.3734123773158399	0.09241478450992544	6.174071205056085e-7	2.0303303578840108e-4
ENSMUSG00000026478	1346.9251714584339	-0.3706153149602285	0.09236802813020556	7.006870876190991e-7	2.1953163443367847e-4
ENSMUSG00000027489	929.8405776636138	-0.5534334522305915	0.14414833964417287	6.940719114329129e-7	2.1953163443367847e-4
ENSMUSG00000034459	238.50208634907216	0.7750234177916712	0.24439447946660767	8.398941053005851e-7	2.5017885569364787e-4
ENSMUSG00000037242	6602.190480088109	-0.3142449331361196	0.07742890277835536	8.500863358974207e-7	2.5017885569364787e-4
ENSMUSG00000040483	173.6396924123787	0.6386076778114754	0.17929652757915363	8.565780226279727e-7	2.5017885569364787e-4
ENSMUSG00000040653	512.6270255297478	-0.4638261402878861	0.11888249599516527	8.190672989798177e-7	2.5017885569364787e-4
ENSMUSG00000042978	21476.37500876973	-0.3003178482699089	0.0735091715235233	8.872816112678508e-7	2.5482727875612675e-4
ENSMUSG00000008318	646.5975884700804	0.4069671849570226	0.1048013725351746	1.02501315297512e-6	2.879615033416434e-4
ENSMUSG00000097440	511.3471996977376	-0.503135788502812	0.13265905366643416	1.0360731898318183e-6	2.879615033416434e-4
ENSMUSG00000001506	514.1590077520307	-0.6576620934500403	0.19315598642670276	1.1160621062566444e-6	3.0526955896848407e-4
ENSMUSG00000029561	222.3858585837883	0.6106799993392372	0.17378933760351012	1.2219271395782234e-6	3.2900388233143667e-4
ENSMUSG00000023868	3806.4917829592137	-0.3625599424202872	0.09399971397271198	1.3455888516577249e-6	3.5132101654190774e-4
ENSMUSG00000058258	632.4473053296614	-0.4981403910476911	0.133796946718341	1.3258655328216518e-6	3.5132101654190774e-4
ENSMUSG00000021091	188.03564300050274	0.6363014717323734	0.1881673277040744	1.4104602509812975e-6	3.627619558941749e-4
ENSMUSG00000031342	64477.78851739262	-0.30355959417833644	0.07697982716293482	1.5308819023640012e-6	3.8794348443435984e-4
ENSMUSG00000036634	5704.350608869388	-0.433121272588019	0.1158507876896502	1.593107018288199e-6	3.9217743055917497e-4
ENSMUSG00000057457	192.23134406482293	-0.5728249076629507	0.16258373854387895	1.5724554316170074e-6	3.9217743055917497e-4
ENSMUSG00000107134	1125.8071418648221	-0.371169244059181	0.09894248107286237	1.9182803118779557e-06	4.6557473710254834e-4
ENSMUSG00000038642	1355.4575865807617	0.39120156987411525	0.10534178673112925	2.0139339243042455e-6	4.820015192168161e-4
ENSMUSG00000002274	6363.680848981958	-0.35834163233331634	0.09560428586420548	2.0750320957039904e-6	4.832020685563671e-4
ENSMUSG00000006782	13994.313117054695	-0.3948904575142718	0.10659505760994255	2.0493577079746522e-6	4.832020685563671e-4
ENSMUSG00000021143	5286.590019284183	-0.3207102882122636	0.08437947116036354	2.2378041224989074e-6	5.141578751853489e-4
ENSMUSG00000031775	299.4044217855699	-0.49713879354570906	0.14031495150925777	2.3116936983453506e-6	5.241461290774616e-4
ENSMUSG00000010122	306.3094400096396	-0.6086856196202702	0.18834855744651724	2.525817655456209e-6	5.580114081900179e-4
ENSMUSG00000074634	311.7369148891825	0.6453909103855437	0.207668688414184	2.5206831318543257e-6	5.580114081900179e-4
ENSMUSG00000038843	541.4399492842574	-0.43070192813713143	0.1198396594872429	2.603931948921963e-6	5.67986776504092e-4
ENSMUSG00000037370	497.84301356192697	-0.39115379509872567	0.10838188218451647	2.8952686817875054e-6	6.236408740570286e-4
ENSMUSG00000020893	4505.129448335748	-0.3371215321932815	0.09180398503828364	3.142450468357884e-6	6.685272403795439e-4
ENSMUSG00000042834	30953.51197492569	-0.32352632762364647	0.08803521232440374	3.473539315068249e-6	7.299515789909277e-4
ENSMUSG00000041828	245.75753444925408	0.51963824045918	0.15526429562881636	3.5195910317096598e-6	7.307179838363959e-4
ENSMUSG00000025727	729.5401965966835	0.5261634980067833	0.1581752644307463	3.566716434035665e-6	7.316863998964592e-4
ENSMUSG00000039621	4201.372736079591	-0.300547070551704	0.08080956009021577	3.7317483531890605e-6	7.56535148495928e-4
ENSMUSG00000022090	615.4486935069472	-0.4786730280837145	0.1410270334275675	3.86233671062656e-6	7.73904490668801e-4
ENSMUSG00000037206	472.1612134029147	-0.4675440441739842	0.13738061694766512	3.971642654502349e-6	7.866591519814308e-4
ENSMUSG00000031618	1169.409065703772	0.3534675248607309	0.09945842030925224	4.243672758583127e-6	8.30988283817096e-4
ENSMUSG00000030638	507.0828117635802	-0.5566518708788712	0.18171794224956195	5.410566793871823e-6	0.001047582999910104
ENSMUSG00000026872	3243.5440819483924	-0.35521042113292944	0.10277389539896475	5.791153639304599e-6	0.0011088128834721872
ENSMUSG00000051615	2223.13360370899	-0.30957917327148293	0.08729993626377687	6.198007857228761e-6	0.0011610150481722674
ENSMUSG00000059325	3584.3885418994682	-0.31771917326412485	0.09019306549625893	6.198548307326404e-6	0.0011610150481722674
ENSMUSG00000042631	536.4868890676025	-0.43885716360316407	0.13355474876379192	6.297908751882612e-6	0.0011669415442197976
ENSMUSG00000143972	301.49553754443525	0.5325093257793274	0.17418339746656233	6.4763715129440355e-6	0.0011872429139473577
ENSMUSG00000110140	42.84168486736099	1.0391157412942489	0.5783859867680209	6.765118046270017e-6	0.0012271212018244728
ENSMUSG00000104494	223.3577681341409	-0.5477823887717722	0.18407555152509175	6.934797926797325e-6	0.00124479622786012
ENSMUSG00000086219	206.5207341331181	-0.5218600752587444	0.1712059036552446	7.089904463922037e-6	0.00125951787342582
ENSMUSG00000030218	969.2313444000769	-0.40757987282425445	0.12453887095716586	7.598843881148304e-6	0.0013226593713126017
ENSMUSG00000041895	1517.8819343438574	-0.3502189110913794	0.10353814900157883	7.54768688374191e-6	0.0013226593713126017
ENSMUSG00000021703	2582.300912278723	-0.3075837855920296	0.08903886084772221	8.536829724740572e-6	0.0014710664981672952
ENSMUSG00000020538	2324.7954014755105	0.27579941364507427	0.07761338257763409	9.028322309492378e-6	0.0015403569310611152
ENSMUSG00000024411	18491.315742342547	-0.26747136740431776	0.07479063735447562	9.429493928701237e-6	0.0015775634891201915
ENSMUSG00000040296	262.58285103188393	0.4732600488651198	0.15489808325846585	9.41023776221097e-6	0.0015775634891201915
ENSMUSG00000039328	883.2624224886293	-0.3668474969648636	0.11233044633076927	9.64367500134088e-6	0.0015978827656067888
ENSMUSG00000040152	438.03648262195856	-0.5281712084458007	0.1858623009529045	1.0435255187421757e-5	0.0017125744513300165
ENSMUSG00000097929	1749.3839654031676	-0.3291034485900033	0.09928260084540995	1.0834062590654297e-5	0.001761250627944857
ENSMUSG00000022146	221.5571573126763	0.5134627198221844	0.1805066693113256	1.1488278515655121e-5	0.0018501496764651312
ENSMUSG00000070436	1018.9389945115496	-0.39139832343280473	0.12462897369248072	1.187203016357024e-5	0.0018942483683207626
ENSMUSG00000038668	1800.6383267186768	-0.33775026054184737	0.10370861496063138	1.2022412008116652e-5	0.0019006440708611574
ENSMUSG00000057455	4202.230144478609	0.28645644986963087	0.084277927069687	1.281218971357338e-5	0.002007087755857241
ENSMUSG00000002266	397.31859266302286	0.42175064950523394	0.1413824265813117	1.491994610558382e-5	0.002316220822445229
ENSMUSG00000025821	1110.8124257520249	-0.28251724172353715	0.0843688497111548	1.5615810083388877e-5	0.0024026039228299744
ENSMUSG00000047557	1390.2788473268436	-0.30756564635029054	0.09585677953968062	1.7820162431194077e-5	0.0027174959204808525
ENSMUSG00000046352	383.83340585813966	-0.4552067517435096	0.16251106214121064	1.8343723588914298e-5	0.002772798639334835
ENSMUSG00000034275	6010.968173876313	-0.334277644595995	0.10868692818850394	2.036659060184463e-5	0.0030518007760955363
ENSMUSG00000049107	161.2058215630973	-0.5562455913882409	0.24037080115835396	2.074131961950037e-5	0.0030811587903726762
ENSMUSG00000026104	745.3768292132053	0.31034534848976675	0.09882864604435222	2.095115080392761e-5	0.003085728467122056
ENSMUSG00000078853	185.62499399313418	0.5243425270452086	0.21346264892040695	2.1247902829221114e-5	0.0031029140809587983
ENSMUSG00000056427	768.8095103393418	-0.3216630780280851	0.10416066443896654	2.1799600418391715e-5	0.003156728692518706
ENSMUSG00000024810	1271.2804294985403	0.3445336299490702	0.11497478499967007	2.3144875825765438e-5	0.003323604168579917
ENSMUSG00000055945	1680.1677211865465	-0.4029530451906971	0.14321700776645413	2.4574574141428917e-5	0.003471057882009042
ENSMUSG00000073680	2834.2533885251582	-0.31421372889443144	0.10240482410993997	2.448457382651636e-5	0.003471057882009042
ENSMUSG00000042644	882.1157923197522	0.39172980168262417	0.13869606691176864	2.5696275550039287e-5	0.003599985530717699
ENSMUSG00000041607	108327.76175970766	-0.35541549669024897	0.12269231386249117	2.741559726116106e-5	0.003809883645196189
ENSMUSG00000025213	203.70064464468805	0.4892206114304204	0.20114443754326317	2.8685026079820297e-5	0.003946402042307506
ENSMUSG00000027955	231.6017355947623	-0.4564813245604773	0.17802560208505097	2.8856003791245695e-5	0.003946402042307506
ENSMUSG00000028555	258.9097049337347	0.42947859798168797	0.1660227980526707	3.3158035363305095e-5	0.004499049333704514
ENSMUSG00000093930	5000.485036921448	-0.37425735498949986	0.13589325030852956	3.357252673124954e-5	0.00451970141119447
ENSMUSG00000022472	5181.142371191031	-0.22251398642830708	0.06636127791170775	3.627795673457756e-5	0.004846060081009617
ENSMUSG00000022505	1132.5962899733054	-0.3661277616688276	0.1344740739562719	3.795062673790218e-5	0.005030501538057926
ENSMUSG00000032436	117.44152318057081	0.5432160518453558	0.2901502191620206	4.013373661722544e-5	0.005279271369374265
ENSMUSG00000022639	199.84462123830133	-0.42158193704065927	0.16859227890532655	4.110521646225491e-5	0.0053660991672543675
ENSMUSG00000022440	79.20879468330963	-0.5259001578363934	0.27613709768747485	4.411289791417714e-5	0.005637148380552251
ENSMUSG00000032018	3752.200188742476	-0.26104118913426744	0.08530423009263154	4.408450237514439e-5	0.005637148380552251
ENSMUSG00000061859	8186.545444373326	0.29199905429125295	0.10016449661384609	4.416289643538498e-5	0.005637148380552251
ENSMUSG00000040488	764.7972763547169	-0.3404774878317295	0.12540160011755577	4.620979927965483e-5	0.00585505339108097
ENSMUSG00000056966	3889.708733753403	-0.33229865521656654	0.1216569047346405	4.7411202009922676e-5	0.005963429438211588
ENSMUSG00000025352	874.517594091216	-0.28253029919502476	0.09686034865283	4.8475599014182995e-5	0.005966653730088581
ENSMUSG00000026896	252.93507673540722	0.39775487381737956	0.15900974171306925	4.822185086631135e-5	0.005966653730088581
ENSMUSG00000030048	62.474522310326996	-0.5745124790929156	0.39058638434507315	4.82790477463367e-5	0.005966653730088581
ENSMUSG00000026074	7427.7607800305	-0.20953774929071992	0.06345271260556827	5.0339262901433717e-5	0.006129700035597642
ENSMUSG00000029059	1840.9666731268076	0.2992543702809851	0.10584602289978223	5.051168785137333e-5	0.006129700035597642
ENSMUSG00000002341	743.5678975292703	-0.33773510206078267	0.12674486014501118	5.2600018230209156e-5	0.006338486112887861
ENSMUSG00000029695	421.3635518270544	0.36986388723195895	0.1454088902665558	5.371530817108942e-5	0.006364019496905868
ENSMUSG00000030107	76.28934026105645	0.5419617191206187	0.3428528903550714	5.3802817909491516e-5	0.006364019496905868
ENSMUSG00000036492	228.00502087732016	0.4696464333807912	0.2228824649137776	5.391984949792576e-5	0.006364019496905868
ENSMUSG00000032841	550.8824671157579	-0.33084855394648727	0.12379181384090282	5.4495420260580214e-5	0.006388197836260668
ENSMUSG00000035773	297.73154846449893	0.39726376217127884	0.16553928947903301	5.839165472728802e-5	0.006798682393652887
ENSMUSG00000029581	1685.8647371198083	-0.33223914908841884	0.12857713697098594	6.496547278025325e-5	0.007463233512995493
ENSMUSG00000121179	2091.073877350879	0.39256568069241	0.16623484599160418	6.463271199789528e-5	0.007463233512995493
ENSMUSG00000049721	289.7875755495349	-0.42242680475765604	0.19039297470196176	6.606207811821958e-5	0.007538951855186489
ENSMUSG00000026062	207.1367557695859	-0.4301571119743209	0.19959850953822703	6.863158137431973e-5	0.007780654014751825
ENSMUSG00000046879	318.00403741381956	0.4184985494424403	0.1895900127601724	6.925055405523267e-5	0.007799513382220715
ENSMUSG00000075020	387.8558098162706	-0.4428774693172304	0.21535204953575524	7.138107286866345e-5	0.00798726394592733
ENSMUSG00000057596	105.5451239191738	0.46075018067991447	0.2423557855774564	7.468232290421701e-5	0.008302747021196565
ENSMUSG00000073489	30.920759030658214	0.5270263618450902	0.519681385045914	8.181698813019436e-5	0.009037630381150701
ENSMUSG00000061740	2418.4000646960094	0.25358080877919315	0.09041166759999344	8.620218868267112e-5	0.009461376531081455
ENSMUSG00000050121	470.22017411644055	-0.41922767950488665	0.20517503754929825	8.774803765811916e-5	0.00957008977800449
ENSMUSG00000037362	700.751572563931	-0.3858633217570657	0.1780802835147582	9.434244593087343e-5	0.010220589732095614
ENSMUSG00000071847	871.1370378754588	-0.2925360786235102	0.11419421748942422	9.48986976053446e-5	0.010220589732095614
ENSMUSG00000029471	9693.389796830106	-0.21717495067751139	0.0732801750835295	9.805096364284355e-5	0.010494498170766956
ENSMUSG00000037014	106.30167323259529	-0.43896757238779477	0.25081684172451096	1.0509669216547447e-4	0.01117917407034232
ENSMUSG00000033720	8752.291358218623	-0.20022347919297115	0.06597206663843862	1.0594812208137518e-4	0.011200601470590535
ENSMUSG00000046598	1920.6462179315918	-0.2582052739287319	0.09662933728010137	1.0759660558444047e-4	0.011305516508726087
ENSMUSG00000032332	563.4829146130002	-0.29029910052723806	0.11645672882659454	1.1106148505127795e-4	0.011571221213231186
ENSMUSG00000123750	73.29370975553708	-0.4705674391243196	0.4059330129153284	1.1146835662699494e-4	0.011571221213231186
ENSMUSG00000032517	39398.44840160081	-0.3049516674557674	0.12654024474038228	1.1443191256221738e-4	0.011807728845940897
ENSMUSG00000029602	474.14122764953834	-0.33500932676263095	0.14883536087506363	1.2022370958118304e-4	0.012331517639898489
ENSMUSG00000030787	74.75486456005386	-0.44775949366482304	0.3115062352940379	1.2150824730208184e-4	0.012389527322541267
ENSMUSG00000037254	456.89757473561826	-0.30871879282413683	0.13156245732246757	1.2485008101608327e-4	0.01258138360274355
ENSMUSG00000069662	6104.59620411965	-0.26466705623221787	0.1032197523953463	1.2435212079529674e-4	0.01258138360274355
ENSMUSG00000022122	5650.838816089191	-0.2410418475482132	0.0896161028131373	1.2669261781167584e-4	0.012692832500760453
ENSMUSG00000029605	33.72408717013163	0.4502321720661161	0.47932175470469335	1.279068755250582e-4	0.012740412017617357
ENSMUSG00000050503	184.76036009410262	-0.4356733962162514	0.28817855524675096	1.299655389315226e-4	0.01287106992452872
ENSMUSG00000020661	5485.486418688038	-0.23325189589579998	0.08581161290981554	1.3163586324586705e-4	0.01296199540258732
ENSMUSG00000020387	2251.1549719053464	0.26620846038226076	0.10572034568990686	1.3380392978117105e-4	0.013026606316322822
ENSMUSG00000028664	1620.5721382193815	-0.24672839369265942	0.09382866812191663	1.3338508609240287e-4	0.013026606316322822
ENSMUSG00000011256	504.25800058173866	-0.32237322317742295	0.14861250411595994	1.5323556698450656e-4	0.014751705532273838
ENSMUSG00000053465	117.17456104031653	-0.41611671868568595	0.2704728149028528	1.52812629033087e-4	0.014751705532273838
ENSMUSG00000029622	395.81715369437995	-0.3278804172182844	0.1537905761188519	1.5616701915663057e-4	0.014950389300594768
ENSMUSG00000003518	3784.2762500813715	-0.24190281353954277	0.09423255454493451	1.5901473533005492e-4	0.015138905630980698
ENSMUSG00000030255	666.1330313582462	-0.27353718107159836	0.11512118050688189	1.623905596471479e-4	0.015375352328789301
ENSMUSG00000054793	6840.502066684218	-0.2356399893274075	0.09097898725530613	1.6381054775109605e-4	0.015425045676758944
ENSMUSG00000026028	7461.128655084871	-0.20955304458933618	0.07623816292033678	1.6711398292110717e-4	0.01565058779182891
ENSMUSG00000109127	49.45814603499255	-0.40841470851117273	0.396953706467628	1.7676183942005012e-4	0.016464648739925966
ENSMUSG00000029838	6024.315087305054	-0.24638144850245805	0.09947278688391525	1.7891193993642085e-4	0.016575325532174213
ENSMUSG00000061143	822.6979540715507	-0.28468737264770705	0.125978173809584	1.804185620157283e-4	0.01662552224949214
ENSMUSG00000054555	180.6744223853656	-0.36321693063431154	0.20125317435574222	1.9098860154542508e-4	0.017505933945908325
ENSMUSG00000038007	469.7256061622281	0.362414635325263	0.20245183886300527	1.9588947648188534e-4	0.017775196328301514
ENSMUSG00000074578	694.4899405179938	0.2787982817886339	0.12425320738032729	1.959892817071314e-4	0.017775196328301514
ENSMUSG00000017868	54.780483657991624	-0.39799233694838704	0.335010138346944	1.9945801366300263e-4	0.017995081107020215
ENSMUSG00000045284	1089.5630250355812	0.255003185945312	0.10875039674080411	2.071921864649503e-4	0.01859549873522929
ENSMUSG00000019997	536.5731250411192	-0.29226123327654957	0.13757952417629568	2.1327385398484854e-4	0.018846846419830306
ENSMUSG00000043301	1236.5882840565691	-0.2700246222191199	0.12006512596177381	2.111017157640566e-4	0.018846846419830306
ENSMUSG00000126988	219.75159376024732	0.36473014556561467	0.21400525700802434	2.1245856221558158e-4	0.018846846419830306
ENSMUSG00000029675	198.35687363429867	-0.3806928777376441	0.25509698573283807	2.2015844478734945e-4	0.01935597102334493
ENSMUSG00000051022	1937.1449642356338	-0.22998128200428453	0.09352187825518293	2.2268846337472793e-4	0.01947902335468686
ENSMUSG00000034255	658.8602548440475	0.2624976713108256	0.11722617359430311	2.3118308198039468e-4	0.020119933680233137
ENSMUSG00000078161	748.5912536316897	0.33689979105580903	0.18448267162254453	2.3235664333411956e-4	0.020120450642882152
ENSMUSG00000019873	4419.6224370396785	-0.24275386398634613	0.1032942565603545	2.3398638430437952e-4	0.020160266871665337
ENSMUSG00000045193	2343.0326474044628	0.3018172186576138	0.15041431376255954	2.383982805894599e-4	0.020278969199985588
ENSMUSG00000052974	30.54914967159211	-0.3328754457381861	0.4842243486023342	2.3889454199147367e-4	0.020278969199985588
ENSMUSG00000103509	149.24180720137244	-0.37452339219296826	0.2546635040947328	2.369241459975867e-4	0.020278969199985588
ENSMUSG00000020396	4620.991978171074	0.282510499916495	0.1364431565137743	2.546605372341326e-4	0.0215113253804832
ENSMUSG00000024538	93.77649560446515	-0.36808901812290723	0.26347565988953775	2.620093518028786e-4	0.022024122684230266
ENSMUSG00000034000	257.2623698547168	-0.3084134372717424	0.16417792444318427	2.7487440870815335e-4	0.022993377722616015
ENSMUSG00000020785	2648.8768628753915	0.19744340854609027	0.07747503911798306	2.802349689499513e-4	0.023105306148064882
ENSMUSG00000037235	4572.023874196016	-0.2561343602928081	0.1182315250975057	2.7911667195907604e-4	0.023105306148064882
ENSMUSG00000040605	130.34001996217526	-0.35331746228362615	0.22995162565993058	2.784223089746742e-4	0.023105306148064882
ENSMUSG00000044949	847.7766585868115	-0.2684309706767152	0.12863253713830436	2.8262596673176956e-4	0.02319147932724692
ENSMUSG00000046699	3107.7322351742278	-0.24245161031718224	0.10854833245531734	2.871536727754217e-4	0.02345133691595292
ENSMUSG00000027895	2104.6703298250914	0.21091698511640003	0.08666298883492131	2.915151781977612e-4	0.023650045595660037
ENSMUSG00000057411	1641.6577230174992	-0.21888829869609025	0.09205752899616478	2.923316917290847e-4	0.023650045595660037
ENSMUSG00000020935	1001.1956126186076	-0.22499542190891225	0.09688580892188131	2.9957857941237403e-4	0.024010874792716415
ENSMUSG00000032556	82.51616077289808	-0.35794639719697724	0.2943144145242892	2.988384027210638e-4	0.024010874792716415
ENSMUSG00000002409	845.6861906341513	-0.24175096650511244	0.11017786410298214	3.0919724799368894e-4	0.02449937541486352
ENSMUSG00000020150	329.28201588272276	-0.309668546162892	0.173142830694219	3.0993870940344983e-4	0.02449937541486352
ENSMUSG00000032267	2564.3519400233254	-0.20475088913614556	0.08380450602340955	3.086156252921045e-4	0.02449937541486352
ENSMUSG00000034701	15977.611196881115	-0.23299246484809294	0.10397275622408918	3.143408076849189e-4	0.024621458172847832
ENSMUSG00000061013	221.5171967031394	0.3114707935196553	0.17621439925053625	3.1410688672346904e-4	0.024621458172847832
ENSMUSG00000107451	212.31652225067884	0.3176968525985274	0.18479400288490666	3.172172431831068e-4	0.024734332735435727
ENSMUSG00000039357	1241.7214367517872	-0.21450400098827077	0.09102337113762793	3.190437882101252e-4	0.024764696209175124
ENSMUSG00000072769	746.7487700379276	0.25964688954932014	0.12594322366530147	3.207525155033513e-4	0.02478568317109305
ENSMUSG00000033960	2637.0060112383608	-0.1915052788001126	0.07639051160858275	3.2331972613641e-4	0.02487252464635097
ENSMUSG00000029700	139.2182480938359	-0.33039892433376183	0.20676629638855037	3.2659865325676297e-4	0.025013102190757953
ENSMUSG00000121015	65.2565726702713	-0.3307730556622454	0.3577999280369827	3.370713631279905e-4	0.02570094570540501
ENSMUSG00000015461	1543.4683217159843	-0.2168111349083123	0.09435223379285225	3.42998671673923e-4	0.0260376788999341
ENSMUSG00000053297	946.6883520105256	0.2391455955133422	0.11156718456420431	3.4584573802592825e-4	0.026138656831854366
ENSMUSG00000113055	104.80899209883233	0.341730095363773	0.30083071435226477	3.490740162661217e-4	0.02626743863885506
ENSMUSG00000029576	891.4482704260645	0.26354445171233487	0.13359331465860996	3.5640205267491756e-4	0.02670226161606165
ENSMUSG00000042035	457.5834306068478	-0.2772786175138098	0.1471080964964118	3.5928301149521625e-4	0.02680157945491587
