gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000089769	90.80139044960036	-1.3641782180009094	0.2590154997502485	2.036976376023872e-9	3.321786599314301e-7
ENSMUSG00000113689	137.4475467561282	-1.0405577156251642	0.20096539784168868	2.2648863660707368e-9	3.6097902809136776e-7
ENSMUSG00000045725	85.16438316233463	1.2500415545008798	0.23955606468047744	2.724540176292497e-9	4.2005704341525143e-7
ENSMUSG00000079363	280.4934408404282	1.5743830901582159	0.3082049071017611	2.724878449075217e-9	4.2005704341525143e-7
ENSMUSG00000085428	97.30285340998634	1.170298917843292	0.2249420231983606	2.747058985111079e-9	4.201935495675334e-7
ENSMUSG00000020286	20.078893724714447	1.9274603144959301	0.4265292824651249	6.000429868973934e-9	8.338062124971385e-7
ENSMUSG00000032487	75.88990977171194	-1.2650258226485234	0.2533656306722709	7.657376878484104e-9	1.0140628225922708e-6
ENSMUSG00000040554	22.884224002670017	1.877387941976709	0.41603081231682276	8.190809409186258e-9	1.0572491729500744e-6
ENSMUSG00000072919	60.66114963589335	-1.3534072080856647	0.2758476223325763	1.0562055659118024e-8	1.3274553010555213e-6
ENSMUSG00000120475	68.06405147250109	1.1973563652525239	0.24500278775711806	1.1863276743103992e-8	1.4815580803476453e-6
ENSMUSG00000033847	68.80622248776628	-1.1899406965116435	0.24712193080575978	1.603798305115654e-8	1.9534659355890176e-6
ENSMUSG00000108832	85.8586805585657	-1.3199278492430164	0.27667565803878574	1.9211448421128128e-8	2.2298841190923542e-6
ENSMUSG00000112295	48.61271280843228	1.2717982426902408	0.2730306952373074	3.1016853002242674e-8	3.3443964122418167e-6
ENSMUSG00000020808	28.063249714561977	1.715393962165201	0.4021515352207094	3.9121520706949597e-8	4.150246487040481e-6
ENSMUSG00000099583	25.303598049632843	-1.8081420518223377	0.44897719371991196	4.4390800732203946e-8	4.684060321111488e-6
ENSMUSG00000120777	103.36976908375755	1.1571442690657974	0.2636046721016611	8.431726999946751e-8	8.277355082733796e-6
ENSMUSG00000108081	36.505094756221716	1.34776120007244	0.31286951359982274	1.0397807674736573e-7	1.0106873942753797e-5
ENSMUSG00000115756	37.73223992851692	-1.438197755299789	0.33838040429773847	1.0582214097639293e-7	1.0235698459540123e-5
ENSMUSG00000108976	25.115169254297	-1.663702802269863	0.4580850388036778	2.2017127728827225e-7	1.930853174867639e-5
ENSMUSG00000022622	38.70788831768408	1.24251564040363	0.30447583468788714	2.429196216232903e-7	2.1115814862866805e-5
ENSMUSG00000110027	65.32238857747318	-1.132369013280798	0.2776809393790922	2.4848597309142495e-7	2.1504935179999987e-5
ENSMUSG00000091405	27.16241458078844	-1.558890664198493	0.44340701450813963	4.546477892688191e-7	3.510703030577844e-5
ENSMUSG00000039714	46.83228133573627	1.1640320813515168	0.30327720736596564	5.30869508228678e-7	3.967847400139499e-5
ENSMUSG00000030048	62.474522310326996	-1.303512863984185	0.3445490604420618	5.378330236183876e-7	4.004724989448311e-5
ENSMUSG00000111360	25.196029947530572	1.3787224298086695	0.387976486726958	8.023492321402112e-7	5.654269660210945e-5
ENSMUSG00000051627	29.233063278998355	-1.432021647586397	0.4238258621242476	9.806996195742123e-7	6.62711126487615e-5
ENSMUSG00000098221	36.854215499046354	1.2669743197724546	0.3586384079933002	1.087157471030745e-6	7.198587657174047e-5
ENSMUSG00000050141	63.8787907046779	1.0619241471977192	0.30316249284417535	1.4264923971799912e-6	9.079854187469543e-5
ENSMUSG00000129843	35.55306594579601	1.2040188749442637	0.3907072707399374	3.3979094771447216e-6	1.862431938972768e-4
ENSMUSG00000120226	56.33167464870155	1.052995249784599	0.33698804781572167	3.879646537437062e-6	2.069005012884003e-4
ENSMUSG00000134258	89.54804490168891	1.0363886796780817	0.33264926071098133	4.025928514455158e-6	2.14122968860456e-4
ENSMUSG00000022899	1387.8131800368594	1.3133395648869448	0.5065897109639554	5.398649204644538e-6	2.774118388178282e-4
ENSMUSG00000109232	15.846221416840955	1.2742814137344076	0.6561293585225887	9.001136718358608e-6	4.259242919104366e-4
ENSMUSG00000108604	30.44923720809884	1.1426023928098685	0.4604502758270487	1.203309345526411e-5	5.389834866002927e-4
ENSMUSG00000136293	55.079253011797846	-1.0701894238347656	0.4236219293516546	1.3692219032858965e-5	5.990573524531554e-4
ENSMUSG00000139960	20.895253494325466	1.1488589577442756	0.4873837519262974	1.4151194855817505e-5	6.164048055077065e-4
ENSMUSG00000120456	17.260869476000554	1.1983422849134873	0.569302609243588	1.4711373244928453e-5	6.324287949214122e-4
ENSMUSG00000133479	31.530092631135624	-1.123589109670437	0.46978574565175135	1.4702557216434815e-5	6.324287949214122e-4
ENSMUSG00000109238	15.552898498447657	1.1593928083891234	0.6458746253385907	1.885074449341927e-5	7.685183684796468e-4
ENSMUSG00000113159	20.12197481885281	1.1203197862543282	0.647696133010598	2.3690569680418427e-5	9.275046050278104e-4
ENSMUSG00000114089	34.61746734004311	-1.017451343377105	0.4764559562305754	3.065575670313184e-5	0.0011478166817195398
ENSMUSG00000144090	23.163349461187764	1.007170796893979	0.5173454773925654	4.070973912250161e-5	0.001416727640855735
